episode,step,reward,queue,action
181,119,-5,2,1
181,120,-3,5,0
181,121,-3,2,0
181,122,-4,6,1
181,123,-5,1,1
181,124,-4,5,0
181,125,-2,3,0
181,126,-4,7,1
181,127,-5,2,1
181,128,-3,5,0
181,129,-2,3,0
181,130,-4,7,1
181,131,-6,1,1
181,132,-4,5,0
181,133,-3,2,0
181,134,-3,5,1
181,135,-3,2,1
181,136,-3,5,0
181,137,-3,2,0
181,138,-3,5,1
181,139,-4,1,1
181,140,-4,5,0
181,141,-5,0,0
181,142,-4,4,1
181,143,-2,2,1
181,144,-2,4,0
181,145,-2,2,0
181,146,-4,6,1
181,147,-4,2,1
181,148,-2,4,0
181,149,-2,2,0
181,150,-3,5,1
181,151,-4,9,0
181,152,-7,2,1
181,153,-1,3,0
181,154,0,3,0
181,155,-3,6,1
181,156,-5,1,1
181,157,-3,4,0
181,158,-1,3,0
181,159,-4,7,1
181,160,-6,1,1
181,161,-3,4,0
181,162,-2,2,0
181,163,-4,6,1
181,164,-4,2,1
181,165,-3,5,0
181,166,-3,2,0
181,167,-5,7,1
181,168,-6,1,1
181,169,-2,3,0
181,170,-2,1,0
181,171,-5,6,1
181,172,-4,2,1
181,173,-3,5,1
181,174,-2,3,0
181,175,-3,6,1
181,176,-5,1,1
181,177,-3,4,0
181,178,-3,7,1
181,179,-5,2,0
181,180,-3,5,1
181,181,-3,2,1
181,182,-3,5,0
181,183,-1,4,0
181,184,-3,7,1
181,185,-6,1,1
181,186,-2,3,0
181,187,-1,2,0
181,188,-4,6,1
181,189,-5,1,1
181,190,-4,5,0
181,191,-3,2,0
181,192,-3,5,1
181,193,-3,2,1
181,194,-2,4,0
181,195,-2,2,0
181,196,-3,5,1
181,197,-3,2,1
181,198,-2,4,0
181,199,-3,1,0
182,0,0,0,1
182,1,-2,2,1
182,2,-1,1,1
182,3,-3,4,0
182,4,-1,3,0
182,5,-3,6,1
182,6,-5,1,1
182,7,-3,4,0
182,8,-2,2,0
182,9,-4,6,1
182,10,-3,3,1
182,11,-2,5,0
182,12,-3,2,0
182,13,-5,7,1
182,14,-7,0,1
182,15,-4,4,0
182,16,-3,1,0
182,17,-4,5,1
182,18,-4,1,1
182,19,-3,4,0
182,20,-3,1,0
182,21,-4,5,1
182,22,-4,1,1
182,23,-3,4,0
182,24,-3,1,0
182,25,-5,6,1
182,26,-4,2,1
182,27,-2,4,0
182,28,-3,1,0
182,29,-4,5,1
182,30,-3,2,1
182,31,-3,5,0
182,32,-4,1,0
182,33,-5,6,1
182,34,-5,1,1
182,35,-3,4,0
182,36,-2,2,0
182,37,-4,6,1
182,38,-5,1,1
182,39,-3,4,0
182,40,-3,1,0
182,41,-4,5,1
182,42,-3,2,1
182,43,-2,4,0
182,44,-1,3,0
182,45,-3,6,1
182,46,-4,2,1
182,47,-2,4,0
182,48,-2,2,0
182,49,-3,5,1
182,50,-3,2,1
182,51,-2,4,0
182,52,-1,3,0
182,53,-4,7,1
182,54,-6,1,1
182,55,-3,4,0
182,56,-3,1,0
182,57,-5,6,1
182,58,-4,2,1
182,59,-3,5,0
182,60,-3,2,0
182,61,-4,6,1
182,62,-5,1,1
182,63,-3,4,0
182,64,-1,3,0
182,65,-3,6,1
182,66,-5,1,1
182,67,-3,4,0
182,68,-2,2,0
182,69,-4,6,1
182,70,-5,1,1
182,71,-3,4,0
182,72,-1,3,0
182,73,-3,6,1
182,74,-4,2,1
182,75,-3,5,0
182,76,-2,3,0
182,77,-3,6,1
182,78,-5,1,1
182,79,-3,4,0
182,80,-1,3,0
182,81,-4,7,1
182,82,-6,1,1
182,83,-3,4,0
182,84,-2,2,0
182,85,-4,6,1
182,86,-4,2,1
182,87,-2,4,0
182,88,-1,3,0
182,89,-3,6,1
182,90,-5,1,1
182,91,-3,4,0
182,92,-2,2,0
182,93,-5,7,1
182,94,-5,2,1
182,95,-3,5,0
182,96,-3,2,0
182,97,-4,6,1
182,98,-5,1,1
182,99,-3,4,0
182,100,-2,2,0
182,101,-5,7,1
182,102,-6,1,1
182,103,-3,4,0
182,104,-3,1,0
182,105,-4,5,1
182,106,-4,1,1
182,107,-3,4,0
182,108,-2,2,0
182,109,-4,6,1
182,110,-5,1,1
182,111,-2,3,0
182,112,0,3,0
182,113,-3,6,1
182,114,-4,2,1
182,115,-3,5,0
182,116,-4,1,0
182,117,-4,5,1
182,118,-3,2,1
182,119,-2,4,0
182,120,-2,2,0
182,121,-4,6,1
182,122,-5,1,1
182,123,-3,4,0
182,124,-2,2,0
182,125,-3,5,1
182,126,-4,1,1
182,127,-3,4,0
182,128,-2,2,0
182,129,-3,5,1
182,130,-4,1,1
182,131,-3,4,0
182,132,-2,2,0
182,133,-4,6,1
182,134,-6,0,1
182,135,-4,4,0
182,136,-3,1,0
182,137,-4,5,1
182,138,-4,1,1
182,139,-3,4,0
182,140,-2,2,0
182,141,-4,6,1
182,142,-5,1,1
182,143,-3,4,0
182,144,-2,2,0
182,145,-3,5,1
182,146,-4,1,1
182,147,-3,4,0
182,148,-2,2,0
182,149,-3,5,1
182,150,-3,2,1
182,151,-1,3,0
182,152,-3,0,0
182,153,-5,5,0
182,154,-4,1,1
182,155,-3,4,0
182,156,-2,2,0
182,157,-4,6,1
182,158,-5,1,1
182,159,-3,4,0
182,160,-2,2,0
182,161,-5,7,1
182,162,-6,1,1
182,163,-3,4,0
182,164,-2,2,0
182,165,-3,5,1
182,166,-4,1,1
182,167,-3,4,0
182,168,-2,2,0
182,169,-4,6,1
182,170,-5,1,1
182,171,-3,4,0
182,172,-1,3,0
182,173,-4,7,1
182,174,-6,1,1
182,175,-4,5,0
182,176,-3,2,0
182,177,-4,6,1
182,178,-5,1,1
182,179,-3,4,0
182,180,-3,1,0
182,181,-5,6,1
182,182,-5,1,1
182,183,-3,4,0
182,184,-2,2,0
182,185,-4,6,1
182,186,-5,1,1
182,187,-3,4,0
182,188,-2,2,0
182,189,-5,7,1
182,190,-5,2,1
182,191,-2,4,0
182,192,-1,3,0
182,193,-2,5,1
182,194,-4,1,1
182,195,-3,4,0
182,196,-3,1,0
182,197,-4,5,1
182,198,-4,1,1
182,199,-3,4,0
183,0,0,0,1
183,1,-2,2,1
183,2,-1,1,1
183,3,-3,4,0
183,4,-1,3,0
183,5,-3,6,1
183,6,-5,1,1
183,7,-3,4,0
183,8,-2,2,0
183,9,-4,6,1
183,10,-3,3,1
183,11,-2,5,0
183,12,-3,2,0
183,13,-5,7,1
183,14,-7,0,1
183,15,-4,4,0
183,16,-3,1,0
183,17,-4,5,1
183,18,-4,1,1
183,19,-3,4,0
183,20,-3,1,0
183,21,-4,5,1
183,22,-4,1,1
183,23,-3,4,0
183,24,-3,1,0
183,25,-5,6,1
183,26,-4,2,1
183,27,-2,4,0
183,28,-3,1,0
183,29,-4,5,1
183,30,-3,2,1
183,31,-3,5,0
183,32,-4,1,0
183,33,-5,6,1
183,34,-5,1,1
183,35,-3,4,0
183,36,-2,2,0
183,37,-4,6,1
183,38,-5,1,1
183,39,-3,4,0
183,40,-3,1,0
183,41,-4,5,1
183,42,-3,2,1
183,43,-2,4,0
183,44,-1,3,0
183,45,-3,6,1
183,46,-4,2,1
183,47,-2,4,0
183,48,-2,2,0
183,49,-3,5,1
183,50,-3,2,1
183,51,-2,4,0
183,52,-1,3,0
183,53,-4,7,1
183,54,-6,1,1
183,55,-3,4,0
183,56,-3,1,0
183,57,-5,6,1
183,58,-4,2,1
183,59,-3,5,0
183,60,-3,2,0
183,61,-4,6,1
183,62,-5,1,1
183,63,-3,4,0
183,64,-1,3,0
183,65,-3,6,1
183,66,-5,1,1
183,67,-3,4,0
183,68,-2,2,0
183,69,-4,6,1
183,70,-5,1,1
183,71,-3,4,0
183,72,-1,3,0
183,73,-3,6,1
183,74,-4,2,1
183,75,-3,5,0
183,76,-2,3,0
183,77,-3,6,1
183,78,-5,1,1
183,79,-3,4,0
183,80,-1,3,0
183,81,-4,7,1
183,82,-6,1,1
183,83,-3,4,0
183,84,-2,2,0
183,85,-4,6,1
183,86,-4,2,1
183,87,-2,4,0
183,88,-1,3,0
183,89,-3,6,1
183,90,-5,1,1
183,91,-3,4,0
183,92,-2,2,0
183,93,-5,7,1
183,94,-5,2,1
183,95,-3,5,0
183,96,-3,2,0
183,97,-4,6,1
183,98,-5,1,1
183,99,-3,4,0
183,100,-2,2,0
183,101,-5,7,1
183,102,-6,1,1
183,103,-3,4,0
183,104,-3,1,0
183,105,-4,5,1
183,106,-4,1,1
183,107,-3,4,0
183,108,-2,2,0
183,109,-4,6,1
183,110,-5,1,1
183,111,-2,3,0
183,112,0,3,0
183,113,-3,6,1
183,114,-4,2,1
183,115,-3,5,0
183,116,-4,1,0
183,117,-4,5,1
183,118,-3,2,1
183,119,-2,4,0
183,120,-2,2,0
183,121,-4,6,1
183,122,-5,1,1
183,123,-3,4,0
183,124,-2,2,0
183,125,-3,5,1
183,126,-4,1,1
183,127,-3,4,0
183,128,-2,2,0
183,129,-3,5,1
183,130,-4,1,1
183,131,-3,4,0
183,132,-2,2,0
183,133,-4,6,1
183,134,-6,0,1
183,135,-4,4,0
183,136,-3,1,0
183,137,-4,5,1
183,138,-4,1,1
183,139,-3,4,0
183,140,-2,2,0
183,141,-4,6,1
183,142,-5,1,1
183,143,-3,4,0
183,144,-2,2,0
183,145,-3,5,1
183,146,-4,1,1
183,147,-3,4,0
183,148,-2,2,0
183,149,-3,5,1
183,150,-3,2,1
183,151,-1,3,0
183,152,-3,0,0
183,153,-5,5,1
183,154,-4,1,1
183,155,-3,4,0
183,156,-2,2,0
183,157,-4,6,1
183,158,-5,1,1
183,159,-3,4,0
183,160,-2,2,0
183,161,-5,7,1
183,162,-6,1,1
183,163,-3,4,0
183,164,-2,2,0
183,165,-3,5,1
183,166,-4,1,1
183,167,-3,4,0
183,168,-2,2,0
183,169,-4,6,1
183,170,-5,1,1
183,171,-3,4,0
183,172,-1,3,0
183,173,-4,7,1
183,174,-6,1,1
183,175,-4,5,0
183,176,-3,2,0
183,177,-4,6,1
183,178,-5,1,1
183,179,-3,4,0
183,180,-3,1,0
183,181,-5,6,1
183,182,-5,1,1
183,183,-3,4,0
183,184,-2,2,0
183,185,-4,6,1
183,186,-5,1,1
183,187,-3,4,0
183,188,-2,2,0
183,189,-5,7,1
183,190,-5,2,1
183,191,-2,4,0
183,192,-1,3,0
183,193,-2,5,1
183,194,-4,1,1
183,195,-3,4,0
183,196,-3,1,0
183,197,-4,5,1
183,198,-4,1,1
183,199,-3,4,0
184,0,0,0,1
184,1,-2,2,1
184,2,-1,1,1
184,3,-3,4,0
184,4,-1,3,0
184,5,-3,6,1
184,6,-5,1,1
184,7,-3,4,0
184,8,-2,2,0
184,9,-4,6,1
184,10,-3,3,1
184,11,-2,5,0
184,12,-3,2,0
184,13,-5,7,1
184,14,-7,0,1
184,15,-4,4,0
184,16,-3,1,0
184,17,-4,5,1
184,18,-4,1,1
184,19,-3,4,0
184,20,-3,1,0
184,21,-4,5,1
184,22,-4,1,1
184,23,-3,4,0
184,24,-3,1,0
184,25,-5,6,1
184,26,-4,2,1
184,27,-2,4,0
184,28,-3,1,0
184,29,-4,5,1
184,30,-3,2,1
184,31,-3,5,0
184,32,-4,1,0
184,33,-5,6,1
184,34,-5,1,1
184,35,-3,4,0
184,36,-2,2,0
184,37,-4,6,1
184,38,-5,1,1
184,39,-3,4,0
184,40,-3,1,0
184,41,-4,5,1
184,42,-3,2,1
184,43,-2,4,0
184,44,-1,3,0
184,45,-3,6,1
184,46,-4,2,1
184,47,-2,4,0
184,48,-2,2,0
184,49,-3,5,1
184,50,-3,2,1
184,51,-2,4,0
184,52,-1,3,0
184,53,-4,7,1
184,54,-6,1,1
184,55,-3,4,0
184,56,-3,1,0
184,57,-5,6,1
184,58,-4,2,1
184,59,-3,5,0
184,60,-3,2,0
184,61,-4,6,1
184,62,-4,10,0
184,63,-8,2,1
184,64,-3,5,0
184,65,-2,3,0
184,66,-3,6,1
184,67,-4,2,1
184,68,-3,5,0
184,69,-3,2,0
184,70,-4,6,1
184,71,-4,2,1
184,72,-3,5,0
184,73,-2,3,0
184,74,-3,6,1
184,75,-4,2,1
184,76,-2,4,0
184,77,-2,2,0
184,78,-3,5,1
184,79,-3,2,1
184,80,-2,4,0
184,81,-1,3,0
184,82,-2,5,1
184,83,-3,2,1
184,84,-3,5,0
184,85,-3,2,0
184,86,-4,6,1
184,87,-4,2,1
184,88,-3,5,0
184,89,-3,2,0
184,90,-4,6,1
184,91,-4,2,1
184,92,-2,4,0
184,93,-3,1,0
184,94,-4,5,1
184,95,-3,2,1
184,96,-3,5,0
184,97,-2,3,0
184,98,-3,6,1
184,99,-4,2,1
184,100,-3,5,0
184,101,-3,2,0
184,102,-4,6,1
184,103,-4,2,1
184,104,-2,4,0
184,105,-2,2,0
184,106,-4,6,1
184,107,-4,2,1
184,108,-2,4,0
184,109,-1,3,0
184,110,-3,6,1
184,111,-5,1,1
184,112,-4,5,0
184,113,-3,2,0
184,114,-4,6,1
184,115,-5,1,1
184,116,-4,5,0
184,117,-1,4,0
184,118,-3,7,1
184,119,-5,2,1
184,120,-2,4,0
184,121,-1,3,0
184,122,-3,6,1
184,123,-5,1,1
184,124,-4,5,0
184,125,-2,3,0
184,126,-4,7,1
184,127,-5,2,1
184,128,-3,5,0
184,129,-3,2,0
184,130,-3,5,1
184,131,-4,1,1
184,132,-4,5,0
184,133,-3,2,0
184,134,-3,5,1
184,135,-3,2,1
184,136,-3,5,0
184,137,-3,2,0
184,138,-4,6,1
184,139,-5,1,1
184,140,-4,5,0
184,141,-2,3,0
184,142,-2,5,1
184,143,-5,0,1
184,144,-3,3,0
184,145,-1,2,0
184,146,-4,6,1
184,147,-4,2,1
184,148,-2,4,0
184,149,-2,2,0
184,150,-4,6,1
184,151,-4,2,1
184,152,-3,5,0
184,153,-2,3,0
184,154,-4,7,1
184,155,-5,2,1
184,156,-3,5,0
184,157,-3,2,0
184,158,-4,6,1
184,159,-4,2,1
184,160,-3,5,0
184,161,-4,1,0
184,162,-5,6,1
184,163,-4,2,1
184,164,-2,4,0
184,165,-2,2,0
184,166,-3,5,1
184,167,-4,1,1
184,168,-2,3,0
184,169,0,3,0
184,170,-4,7,1
184,171,-5,2,1
184,172,-2,4,0
184,173,-3,1,0
184,174,-5,6,1
184,175,-5,1,1
184,176,-2,3,0
184,177,-1,2,0
184,178,-4,6,1
184,179,-5,1,1
184,180,-3,4,0
184,181,-2,2,0
184,182,-3,5,1
184,183,-4,1,1
184,184,-2,3,0
184,185,-2,1,0
184,186,-5,6,1
184,187,-5,1,1
184,188,-4,5,0
184,189,-3,2,0
184,190,-3,5,1
184,191,-3,2,1
184,192,-2,4,0
184,193,-3,1,0
184,194,-4,5,1
184,195,-4,1,1
184,196,-3,4,0
184,197,-1,3,0
184,198,-3,6,1
184,199,-4,2,1
185,0,0,0,1
185,1,-2,2,1
185,2,-1,1,1
185,3,-3,4,0
185,4,-1,3,0
185,5,-3,6,1
185,6,-5,1,1
185,7,-3,4,0
185,8,-2,2,0
185,9,-4,6,1
185,10,-3,3,1
185,11,-2,5,0
185,12,-3,2,0
185,13,-5,7,1
185,14,-7,0,1
185,15,-4,4,0
185,16,-3,1,0
185,17,-4,5,1
185,18,-4,1,1
185,19,-3,4,0
185,20,-3,1,0
185,21,-4,5,1
185,22,-4,1,1
185,23,-3,4,0
185,24,-3,1,0
185,25,-5,6,1
185,26,-4,2,1
185,27,-2,4,0
185,28,-3,1,0
185,29,-4,5,1
185,30,-3,2,1
185,31,-3,5,0
185,32,-4,1,0
185,33,-5,6,1
185,34,-5,1,1
185,35,-3,4,0
185,36,-2,2,0
185,37,-4,6,1
185,38,-5,1,1
185,39,-3,4,0
185,40,-3,1,0
185,41,-4,5,1
185,42,-3,2,1
185,43,-2,4,0
185,44,-1,3,0
185,45,-3,6,1
185,46,-4,2,1
185,47,-2,4,0
185,48,-2,2,0
185,49,-3,5,1
185,50,-3,2,1
185,51,-2,4,0
185,52,-1,3,0
185,53,-4,7,1
185,54,-6,1,1
185,55,-3,4,0
185,56,-3,1,0
185,57,-5,6,1
185,58,-4,2,1
185,59,-3,5,0
185,60,-3,2,0
185,61,-4,6,1
185,62,-5,1,1
185,63,-3,4,0
185,64,-1,3,0
185,65,-3,6,1
185,66,-5,1,1
185,67,-3,4,0
185,68,-2,2,0
185,69,-4,6,1
185,70,-5,1,1
185,71,-3,4,0
185,72,-1,3,0
185,73,-3,6,1
185,74,-4,2,1
185,75,-3,5,0
185,76,-2,3,0
185,77,-3,6,1
185,78,-5,1,1
185,79,-3,4,0
185,80,-1,3,0
185,81,-4,7,1
185,82,-6,1,1
185,83,-3,4,0
185,84,-2,2,0
185,85,-4,6,1
185,86,-4,2,1
185,87,-2,4,0
185,88,-1,3,0
185,89,-3,6,1
185,90,-5,1,1
185,91,-3,4,0
185,92,-2,2,0
185,93,-5,7,1
185,94,-5,2,1
185,95,-3,5,0
185,96,-3,2,0
185,97,-4,6,1
185,98,-5,1,1
185,99,-3,4,0
185,100,-2,2,0
185,101,-5,7,1
185,102,-6,1,1
185,103,-3,4,0
185,104,-3,1,0
185,105,-4,5,1
185,106,-4,1,1
185,107,-3,4,0
185,108,-2,2,0
185,109,-4,6,1
185,110,-5,1,1
185,111,-2,3,0
185,112,0,3,0
185,113,-3,6,1
185,114,-4,2,1
185,115,-3,5,0
185,116,-4,1,0
185,117,-4,5,1
185,118,-3,2,1
185,119,-2,4,0
185,120,-2,2,0
185,121,-4,6,1
185,122,-5,1,1
185,123,-3,4,0
185,124,-2,2,0
185,125,-3,5,1
185,126,-4,1,1
185,127,-3,4,1
185,128,-2,2,0
185,129,-3,5,1
185,130,-4,1,1
185,131,-3,4,0
185,132,-2,2,0
185,133,-4,6,1
185,134,-6,0,1
185,135,-4,4,0
185,136,-3,1,0
185,137,-4,5,1
185,138,-4,1,1
185,139,-3,4,0
185,140,-2,2,0
185,141,-4,6,1
185,142,-5,1,1
185,143,-3,4,0
185,144,-2,2,0
185,145,-3,5,1
185,146,-4,1,1
185,147,-3,4,0
185,148,-2,2,0
185,149,-3,5,1
185,150,-3,2,1
185,151,-1,3,0
185,152,-3,0,0
185,153,-5,5,1
185,154,-4,1,1
185,155,-3,4,0
185,156,-2,2,0
185,157,-4,6,1
185,158,-5,1,1
185,159,-3,4,0
185,160,-3,7,1
185,161,-5,2,0
185,162,-3,5,1
185,163,-3,2,1
185,164,-2,4,0
185,165,-1,3,0
185,166,-2,5,1
185,167,-5,0,1
185,168,-3,3,0
185,169,0,3,0
185,170,-4,7,1
185,171,-5,2,1
185,172,-2,4,0
185,173,-2,2,0
185,174,-4,6,1
185,175,-5,1,1
185,176,-3,4,0
185,177,-2,2,0
185,178,-4,6,1
185,179,-4,2,1
185,180,-2,4,0
185,181,-2,2,0
185,182,-3,5,1
185,183,-4,1,1
185,184,-2,3,0
185,185,-2,1,0
185,186,-5,6,1
185,187,-4,2,1
185,188,-2,4,0
185,189,-1,3,0
185,190,-2,5,1
185,191,-3,2,1
185,192,-2,4,0
185,193,-3,1,0
185,194,-4,5,1
185,195,-4,1,1
185,196,-3,4,0
185,197,-2,2,0
185,198,-4,6,1
185,199,-4,2,1
186,0,0,0,1
186,1,-2,2,1
186,2,-1,1,1
186,3,-3,4,0
186,4,-1,3,0
186,5,-3,6,1
186,6,-5,1,1
186,7,-3,4,0
186,8,-2,2,0
186,9,-4,6,1
186,10,-3,3,1
186,11,-2,5,0
186,12,-3,2,0
186,13,-5,7,1
186,14,-7,0,1
186,15,-4,4,0
186,16,-3,1,0
186,17,-4,5,1
186,18,-4,1,1
186,19,-3,4,0
186,20,-3,1,0
186,21,-4,5,1
186,22,-4,1,1
186,23,-3,4,0
186,24,-3,1,0
186,25,-5,6,1
186,26,-4,2,1
186,27,-2,4,0
186,28,-3,1,0
186,29,-4,5,1
186,30,-3,2,1
186,31,-3,5,0
186,32,-4,1,0
186,33,-5,6,1
186,34,-5,1,1
186,35,-3,4,0
186,36,-2,2,0
186,37,-4,6,1
186,38,-5,1,1
186,39,-3,4,0
186,40,-3,1,0
186,41,-4,5,1
186,42,-3,2,1
186,43,-2,4,0
186,44,-1,3,0
186,45,-3,6,1
186,46,-4,2,1
186,47,-2,4,0
186,48,-2,2,0
186,49,-3,5,1
186,50,-3,2,1
186,51,-2,4,0
186,52,-1,3,0
186,53,-4,7,1
186,54,-6,1,1
186,55,-3,4,0
186,56,-3,1,0
186,57,-5,6,1
186,58,-4,2,1
186,59,-3,5,0
186,60,-3,2,0
186,61,-4,6,1
186,62,-5,1,1
186,63,-3,4,0
186,64,-1,3,0
186,65,-3,6,1
186,66,-5,1,1
186,67,-3,4,0
186,68,-2,2,0
186,69,-4,6,1
186,70,-5,1,1
186,71,-3,4,0
186,72,-1,3,0
186,73,-3,6,1
186,74,-4,2,1
186,75,-3,5,0
186,76,-2,3,0
186,77,-3,6,1
186,78,-5,1,1
186,79,-3,4,0
186,80,-1,3,0
186,81,-4,7,1
186,82,-6,1,1
186,83,-3,4,0
186,84,-2,2,0
186,85,-4,6,1
186,86,-4,2,1
186,87,-2,4,0
186,88,-1,3,0
186,89,-3,6,1
186,90,-5,1,1
186,91,-3,4,0
186,92,-2,2,0
186,93,-5,7,1
186,94,-5,2,1
186,95,-3,5,0
186,96,-3,2,0
186,97,-4,6,1
186,98,-5,1,1
186,99,-3,4,0
186,100,-2,2,0
186,101,-5,7,1
186,102,-6,1,1
186,103,-3,4,0
186,104,-3,1,0
186,105,-4,5,1
186,106,-4,1,1
186,107,-3,4,0
186,108,-2,2,0
186,109,-4,6,1
186,110,-5,1,1
186,111,-2,3,0
186,112,0,3,0
186,113,-3,6,1
186,114,-4,2,1
186,115,-3,5,0
186,116,-4,1,0
186,117,-4,5,1
186,118,-3,2,1
186,119,-2,4,0
186,120,-2,2,0
186,121,-4,6,1
186,122,-5,1,1
186,123,-3,4,0
186,124,-2,2,0
186,125,-3,5,1
186,126,-4,1,1
186,127,-3,4,0
186,128,-2,2,0
186,129,-3,5,1
186,130,-4,1,1
186,131,-3,4,0
186,132,-2,2,0
186,133,-4,6,1
186,134,-6,0,1
186,135,-4,4,0
186,136,-3,1,0
186,137,-4,5,1
186,138,-4,1,1
186,139,-3,4,0
186,140,-2,2,0
186,141,-4,6,1
186,142,-5,1,1
186,143,-3,4,0
186,144,-2,2,0
186,145,-3,5,1
186,146,-4,1,1
186,147,-3,4,0
186,148,-2,2,0
186,149,-3,5,1
186,150,-3,2,1
186,151,-1,3,0
186,152,-3,0,0
186,153,-5,5,1
186,154,-4,1,1
186,155,-3,4,0
186,156,-2,2,0
186,157,-4,6,1
186,158,-5,1,1
186,159,-3,4,0
186,160,-2,2,0
186,161,-5,7,1
186,162,-6,1,1
186,163,-3,4,0
186,164,-2,2,0
186,165,-3,5,1
186,166,-4,1,1
186,167,-3,4,0
186,168,-2,2,0
186,169,-4,6,1
186,170,-5,1,1
186,171,-3,4,0
186,172,-1,3,0
186,173,-4,7,1
186,174,-6,1,1
186,175,-4,5,0
186,176,-3,2,0
186,177,-4,6,1
186,178,-5,1,1
186,179,-3,4,0
186,180,-3,1,0
186,181,-5,6,1
186,182,-5,1,1
186,183,-3,4,0
186,184,-2,2,0
186,185,-4,6,1
186,186,-5,1,1
186,187,-3,4,0
186,188,-2,2,0
186,189,-5,7,1
186,190,-5,2,1
186,191,-2,4,0
186,192,-1,3,0
186,193,-2,5,1
186,194,-4,1,1
186,195,-3,4,0
186,196,-3,1,0
186,197,-4,5,1
186,198,-4,1,1
186,199,-3,4,0
187,0,0,0,1
187,1,-2,2,1
187,2,-1,1,1
187,3,-3,4,0
187,4,-1,3,0
187,5,-3,6,1
187,6,-5,1,1
187,7,-3,4,0
187,8,-2,2,0
187,9,-4,6,1
187,10,-3,3,1
187,11,-2,5,0
187,12,-3,2,0
187,13,-5,7,1
187,14,-7,0,1
187,15,-4,4,0
187,16,-3,1,0
187,17,-4,5,1
187,18,-4,1,1
187,19,-3,4,0
187,20,-3,1,0
187,21,-4,5,1
187,22,-4,1,1
187,23,-3,4,0
187,24,-3,1,0
187,25,-5,6,1
187,26,-4,2,1
187,27,-2,4,0
187,28,-3,1,0
187,29,-4,5,1
187,30,-3,2,1
187,31,-3,5,0
187,32,-4,1,0
187,33,-5,6,1
187,34,-5,1,1
187,35,-3,4,0
187,36,-2,2,0
187,37,-4,6,1
187,38,-5,1,1
187,39,-3,4,0
187,40,-3,1,0
187,41,-4,5,1
187,42,-3,2,1
187,43,-2,4,0
187,44,-1,3,0
187,45,-3,6,1
187,46,-4,2,1
187,47,-2,4,0
187,48,-2,2,0
187,49,-3,5,1
187,50,-3,2,1
187,51,-2,4,0
187,52,-1,3,0
187,53,-4,7,1
187,54,-6,1,1
187,55,-3,4,0
187,56,-3,1,0
187,57,-5,6,1
187,58,-4,2,1
187,59,-3,5,0
187,60,-3,2,0
187,61,-4,6,1
187,62,-5,1,1
187,63,-3,4,0
187,64,-1,3,0
187,65,-3,6,1
187,66,-5,1,1
187,67,-3,4,0
187,68,-2,2,0
187,69,-4,6,1
187,70,-5,1,1
187,71,-3,4,0
187,72,-1,3,0
187,73,-3,6,1
187,74,-4,2,1
187,75,-3,5,0
187,76,-2,3,0
187,77,-3,6,1
187,78,-5,1,1
187,79,-3,4,0
187,80,-1,3,0
187,81,-4,7,1
187,82,-6,1,1
187,83,-3,4,0
187,84,-2,2,0
187,85,-4,6,1
187,86,-4,2,1
187,87,-2,4,0
187,88,-1,3,0
187,89,-3,6,1
187,90,-5,1,1
187,91,-3,4,0
187,92,-2,2,0
187,93,-5,7,1
187,94,-5,2,1
187,95,-3,5,0
187,96,-3,2,0
187,97,-4,6,1
187,98,-5,1,1
187,99,-3,4,0
187,100,-2,2,0
187,101,-5,7,1
187,102,-6,1,1
187,103,-3,4,0
187,104,-3,1,0
187,105,-4,5,1
187,106,-4,1,1
187,107,-3,4,0
187,108,-2,2,0
187,109,-4,6,1
187,110,-5,1,1
187,111,-2,3,0
187,112,0,3,0
187,113,-3,6,1
187,114,-4,2,1
187,115,-3,5,0
187,116,-4,1,0
187,117,-4,5,1
187,118,-3,2,1
187,119,-2,4,0
187,120,-2,2,0
187,121,-4,6,1
187,122,-5,1,1
187,123,-3,4,0
187,124,-2,2,0
187,125,-3,5,1
187,126,-4,1,1
187,127,-3,4,0
187,128,-2,2,0
187,129,-3,5,1
187,130,-4,1,1
187,131,-3,4,0
187,132,-2,2,0
187,133,-4,6,1
187,134,-6,0,1
187,135,-4,4,0
187,136,-3,1,0
187,137,-4,5,1
187,138,-4,1,1
187,139,-3,4,0
187,140,-2,2,0
187,141,-4,6,1
187,142,-5,1,1
187,143,-3,4,0
187,144,-2,2,0
187,145,-3,5,1
187,146,-4,1,1
187,147,-3,4,0
187,148,-2,2,0
187,149,-3,5,1
187,150,-3,2,1
187,151,-1,3,0
187,152,-3,0,0
187,153,-5,5,1
187,154,-4,1,1
187,155,-3,4,0
187,156,-2,2,0
187,157,-4,6,1
187,158,-5,1,1
187,159,-3,4,0
187,160,-2,2,0
187,161,-5,7,1
187,162,-6,1,1
187,163,-3,4,0
187,164,-2,2,0
187,165,-3,5,1
187,166,-4,1,1
187,167,-3,4,0
187,168,-2,2,0
187,169,-4,6,1
187,170,-5,1,1
187,171,-3,4,0
187,172,-1,3,0
187,173,-4,7,1
187,174,-6,1,1
187,175,-4,5,0
187,176,-3,2,0
187,177,-4,6,1
187,178,-5,1,1
187,179,-3,4,0
187,180,-3,1,0
187,181,-5,6,1
187,182,-5,1,1
187,183,-3,4,0
187,184,-2,2,0
187,185,-4,6,1
187,186,-5,1,1
187,187,-3,4,0
187,188,-2,2,0
187,189,-5,7,1
187,190,-5,2,1
